299876.13 318070.47
299916.79 317977.83




298072.17 319349.54
298128.72 319333.66
298197.44 319297.65
298294.23 319318.29
298443.66 319282.67
298556.67 319279.16
298621.25 319275.42
298702.03 319255.61
298827.13 319256.2
298863.54 319228.12
298972.89 319107.55
299045.72 319047.34
299033.75 319002.9
299082.44 318922.4
299114.76 318910.44
299143.33 318809.68
299127.28 318781.35
299184.22 318640.35
299184.33 318608.07
299160.23 318571.63
299144.31 318502.94
299176.83 318430.44
299241.6 318366.17
299245.86 318297.58
299246.07 318228.97
299242.14 318196.66


297634.49 318657.32
297723.29 318653.71
297779.83 318641.86
297832.36 318617.9
297913.17 318590.01
297977.84 318558.03
298006.11 318550.1
298046.5 318542.21
298070.65 318558.46
298143.26 318570.91


297970.83 318223.01
298019.16 318255.52
298079.67 318263.88
298144.27 318252.07
298196.76 318244.24
298261.3 318256.65
298309.61 318289.17
298361.99 318317.66
298406.25 318358.23
298458.82 318326.19
298507.21 318334.49


298092.92 317904.73
298193.65 317953.64
298262.01 318030.63
298322.25 318123.75
298378.54 318188.59
298422.75 318245.3
298462.84 318330.24


298137.7 317783.85
298254.43 317877.23
298286.67 317893.52
298306.7 317938.02
298391.37 317962.62
298415.41 318015.21
298503.98 318084.24
298544.08 318165.15
298576.21 318213.73
298588.17 318258.18
298612.3 318286.54
298608.18 318314.77


299459.54 319630.48
299516.2 319578.27
299540.5 319550.13
299601 319558.49
299629.4 319514.22
299633.65 319445.63
299625.77 319385.05
299609.69 319364.79


299284.85 318725.59
299293.19 318640.86
299269.07 318612.5
299277.37 318539.89
299349.97 318552.33
299382.35 318520.19
299382.51 318471.77
299374.66 318403.12
299354.51 318394.95


297202.91 318586.69
297243.11 318635.32
297255.09 318675.74


297240.05 319595.89
297401.81 319491.71
297518.99 319443.82
297551.29 319439.93


297664.02 319521.18
297660.08 319492.91
297627.88 319468.54
297595.84 319391.7


297636.07 319428.22
297640.2 319399.99
297640.31 319363.66
297632.31 319343.45
297624.29 319327.26
297640.52 319299.09
297648.81 319230.51
297644.93 319182.06
297645 319157.85
297637 319137.63


297753.49 316773.04
297830.25 316749.19
297874.64 316749.4
297923.12 316733.48
297959.58 316689.26
298028.65 316544.28
298048.9 316520.16
298012.73 316471.55
297988.69 316418.98
297948.49 316370.35
297928.54 316297.61
297961.07 316221.08
297985.68 316096.08
297973.92 315987.05
297970.22 315882.09
297954.34 315801.3
297885.95 315732.36
297817.47 315691.68
297785.25 315671.35
297768.96 315719.71
297728.62 315711.45
297700.48 315679.03
297619.67 315710.94
297526.92 315690.32
297482.5 315698.19
297430.13 315669.69
297361.46 315689.55
297280.79 315677.07
297220.23 315680.82
297175.86 315676.58
297127.44 315672.32
297095.22 315651.98
297083.21 315623.67
297018.77 315583.01
297014.92 315526.49
296950.45 315493.9


296901.49 316926.47
296917.71 316902.33
296901.69 316861.9
296881.61 316833.55
296909.93 316809.46
296885.77 316793.21
296898.28 316668.15
296942.95 316579.57
296975.55 316482.86
297028.24 316410.45
297064.67 316374.3
297060.76 316337.95
297153.61 316326.28
297198.13 316286.12
297190.16 316253.8
297238.6 316249.99
297283.14 316201.77
297287.46 316117.03
297263.59 316007.94
297255.67 315959.48
297219.48 315918.95
297219.77 315826.11
297191.73 315761.41
297167.61 315733.04
297155.63 315692.62
297127.46 315668.28
297123.44 315664.22


297448.26 316311.51
297359.69 316242.49
297319.34 316242.3
297271.02 316209.79


297766.47 315235.37
297814.97 315211.38
297867.47 315199.52
297920.08 315155.37
297936.33 315119.12
297920.35 315070.61


297190.39 319983.12
297235.05 319898.57
297271.44 319878.55
297283.7 319830.18
297312.04 319798.03
297344.35 319794.14
297376.67 319782.18
297376.76 319753.93
297397.12 319693.49
297429.52 319661.35
297469.98 319629.25
297474.08 319609.08
297441.85 319588.76
297490.37 319560.73
297530.8 319536.7
297567.25 319496.51
297575.42 319468.3
297547.23 319447.99
297551.36 319419.76
297591.84 319379.58
297604.07 319339.28
297588.02 319310.95
297580.04 319282.67
297580.18 319238.27
297612.68 319169.81
297637 319137.63
297665.31 319117.58
297665.65 319012.64
297681.84 318996.58
297670.12 318875.44


296918.23 319271.5
296962.88 319190.98
296987.15 319174.96
297015.65 319094.37
297096.52 319046.31
297129.02 318977.85
297129.32 318885.02
297141.48 318868.93


296792.13 319585.72
296792.21 319561.51
296743.89 319524.96


296567.34 319205.28
296555.35 319168.9
296579.82 319088.29
296604.34 318991.54
296632.77 318935.17
296673.22 318907.1
296689.59 318834.53
296717.99 318790.27


296194.07 318565.84
296206.01 318618.37
296250.31 318646.83
296266.25 318711.47
296375.11 318744.27
296431.59 318748.57
296476 318740.71


296521.22 318482.61
296537.22 318527.08
296512.82 318583.48
296528.84 318623.9
296512.38 318724.74


296586.02 318410.27
296585.94 318434.48
296561.63 318466.66
296561.4 318539.3
296577.46 318563.59
296585.02 318725.08


296723.3 318390.72
296698.99 318418.86
296686.73 318467.24
296690.61 318515.7
296662.23 318555.91
296649.95 318612.37
296625.6 318652.62
296617.29 318729.25


296638.12 319790.84
296654.44 319734.41
296634.92 319528.48
296643.07 319504.3
296651.37 319431.69
296659.53 319403.48
296635.45 319363
296639.58 319330.73
296651.75 319310.61
296680.22 319242.13
296745.02 319169.79
296765.21 319169.88
296785.63 319093.29
296818.28 318976.39
296802.27 318935.96
296798.38 318891.55
296826.74 318855.36
296822.97 318770.58


297739.7 319836.35
297627.1 319710.7
297611.08 319674.3
297570.86 319629.72
297562.83 319617.57
297534.85 319532.68


295826.74 318592.37
295891.12 318653.22
295894.94 318721.85
295935.04 318802.75


295031.36 319973.03
295035.63 319900.4
295088.28 319840.1
295080.48 319755.31
295036.37 319666.31


296110.76 319380.73
296131.03 319352.58
296119 319328.3
296175.87 319211.53
296163.89 319171.11
296180.28 319094.5
296249.1 319026.21
296261.33 318985.9
296249.71 318836.51


296219 319607.25
296203.57 319385.21
296212 319272.23
296256.57 319215.93
296252.78 319139.24
296249.09 319030.24


295291.63 318081.33
295340.26 318016.98
295380.69 317996.99
295445.6 317888.32
295481.94 317884.46
295526.49 317832.19
295522.58 317791.81
295531 317682.88
295511.02 317622.25
295531.39 317561.8
295527.7 317452.81
295507.79 317367.96
295471.7 317299.18
295427.52 317230.36
295423.58 317202.09
295383.33 317169.61
295359.3 317108.96
295302.9 317076.41
295278.6 317104.55
295270.69 317056.07
295266.81 317003.59
295234.68 316955
295234.75 316934.83


295821.16 317809.36
295764.89 317740.48
295708.56 317687.74
295672.35 317651.25
295664.4 317614.89
295644.3 317590.58
295612.17 317541.99
295612.26 317513.74
295523.64 317460.87


297121.68 317480.44
297004.9 317403.21
296956.62 317354.55




296131.96 315260.02
296188.5 315248.18
296240.94 315256.5
296313.42 315305.26
296349.73 315309.47
296385.92 315350


295622.4 316863.99
295602.22 316863.9
295574.06 316835.51
295489.51 316774.57
295457.37 316725.99
295400.95 316705.54
295413.18 316665.24
295380.96 316644.91
295389.26 316572.3
295344.99 316531.73
295349.11 316507.54
295441.93 316507.97
295531.04 316407.49
295539.27 316355.05
295656.63 316250.67
295668.84 316222.47
295709.2 316218.62
295786.14 316138.27
295923.69 316029.94
295976.19 316018.07
296060.93 316022.5
296206.41 315958.61
296271.12 315914.51
296368 315906.89
296400.52 315834.39
296505.27 315887.36
296541.57 315895.6
296594.12 315867.59
296691.14 315815.58
296719.73 315710.77
296752.09 315686.7
296816.73 315662.79
296849.09 315638.73
296845.31 315562.02
296914.06 315513.91
296954.5 315485.85
296938.57 315421.2
296934.82 315332.39
296979.39 315276.09
297027.94 315235.95
297020.21 315130.98
296996.29 315038.04


296508.42 316165.86
296496.53 316097.19
296508.83 316036.7
296513.09 315968.11
296513.34 315891.43


296129.98 315881.57
296194.57 315877.83
296251.07 315874.06
296271.11 315918.55


295659.4 315382.93
295667.33 315427.37
295695.27 315524.36
295686.96 315601.01
295690.74 315677.71
295702.52 315782.7
295682.16 315839.11
295706.08 315932.05
295774.64 315944.48
295831.09 315960.89
295883.5 315977.28
295976.18 316022.11


295702.07 315923.96
295613.32 315911.44
295536.7 315894.94
295415.62 315898.4
295399.57 315870.08
295258.37 315853.28
295189.81 315840.85
295133.51 315780.04
295089.03 315804.05
295028.52 315799.73
295000.18 315827.85


296006.63 315332.09
296192.2 315353.13
296337.47 315357.85
296398.04 315346.02
296563.55 315330.65
296652.42 315302.81
296712.95 315303.09
296749.24 315311.34
296826.09 315259.23
296870.54 315239.25
296914.95 315235.42
296931.26 315183.04
296923.4 315114.39
296947.98 315001.49




295268.77 316390.11
295345.35 316422.76
295409.87 316439.21
295462.15 316495.96


295131.82 317576.07
295160.32 317495.49
295172.71 317406.75
295205.19 317346.37
295221.54 317281.87
295274.22 317213.5
295266.34 317152.93
295270.6 317084.32


296269.4 317722.65
296245.38 317662
296253.68 317589.39
296257.85 317549.05
296250.15 317431.97
296238.16 317395.59
296274.59 317359.44
296371.6 317311.46
296497.1 317186.93
296541.71 317118.53
296594.17 317118.76
296626.55 317090.66
296683.09 317074.79
296739.77 317018.54
296897.46 316926.45


296794.35 317620.17
296822.89 317531.52
296867.34 317511.54
296907.95 317431.01
296952.54 317370.67
296948.62 317334.33
296997.47 317201.37
296977.39 317168.99
296961.64 317047.84
296941.55 317019.48
296897.46 316926.45


295139.34 316482.35
295183.66 316502.73
295215.91 316514.99
295227.86 316563.47
295300.49 316567.85
295336.85 316555.92
295349.03 316531.75


295048.58 317103.47
295113.23 317075.52
295157.78 317027.29
295190.19 316987.08
295234.68 316959.04
295283.35 316882.58
295340.09 316806.16
295356.4 316753.77
295404.98 316705.56


295005.29 316756.17
295065.95 316716.09
295150.93 316643.84
295187.37 316607.68
295239.88 316591.79
295256.11 316563.61
295320.68 316563.91
295349.02 316535.79
