  0 26.8742 0.0100 0.0100
  1 26.7692 0.0140 0.0168
  2 26.5566 0.0195 0.0280
  3 26.1617 0.0273 0.0462
  4 25.4810 0.0380 0.0749
  5 24.4002 0.0530 0.1182
  6 22.8705 0.0735 0.1782
  7 21.0655 0.1002 0.2507
  8 19.4890 0.1312 0.3211
  9 18.6609 0.1617 0.3720
 10 18.5866 0.1874 0.3995
 11 18.9154 0.2074 0.4115
 12 19.3701 0.2227 0.4155
 13 19.8215 0.2344 0.4160
 14 20.2216 0.2432 0.4149
 15 20.5584 0.2499 0.4132
 16 20.8338 0.2550 0.4114
 17 21.0549 0.2589 0.4097
 18 21.2304 0.2618 0.4082
 19 21.3685 0.2641 0.4069
 20 21.4765 0.2658 0.4059
 21 21.5606 0.2671 0.4051
 22 21.6259 0.2680 0.4044
 23 21.6764 0.2688 0.4039
 24 21.7154 0.2694 0.4035
 25 21.7455 0.2698 0.4032
 26 21.7687 0.2702 0.4029
 27 21.7866 0.2704 0.4027
 28 21.8004 0.2706 0.4026
 29 21.8109 0.2708 0.4025
 30 21.8191 0.2709 0.4024
 31 21.8253 0.2710 0.4023
 32 21.8301 0.2710 0.4022
 33 21.8338 0.2711 0.4022
 34 21.8366 0.2711 0.4022
 35 21.8388 0.2712 0.4022
 36 21.8405 0.2712 0.4021
 37 21.8417 0.2712 0.4021
 38 21.8427 0.2712 0.4021
 39 21.8435 0.2712 0.4021
 40 21.8441 0.2712 0.4021
 41 21.8445 0.2712 0.4021
 42 21.8448 0.2712 0.4021
 43 21.8451 0.2713 0.4021
 44 21.8453 0.2713 0.4021
 45 21.8455 0.2713 0.4021
 46 21.8456 0.2713 0.4021
 47 21.8457 0.2713 0.4021
 48 21.8457 0.2713 0.4021
 49 21.8458 0.2713 0.4021
 50 21.8458 0.2713 0.4021
 51 21.8459 0.2713 0.4021
 52 21.8459 0.2713 0.4021
 53 21.8459 0.2713 0.4021
 54 21.8459 0.2713 0.4021
 55 21.8459 0.2713 0.4021
 56 21.8459 0.2713 0.4021
 57 21.8460 0.2713 0.4021
 58 21.8460 0.2713 0.4021
 59 21.8460 0.2713 0.4021
 60 21.8460 0.2713 0.4021
 61 21.8460 0.2713 0.4021
 62 21.8460 0.2713 0.4021
 63 21.8460 0.2713 0.4021
 64 21.8460 0.2713 0.4021
 65 21.8460 0.2713 0.4021
 66 21.8460 0.2713 0.4021
 67 21.8460 0.2713 0.4021
 68 21.8460 0.2713 0.4021
 69 21.8460 0.2713 0.4021
 70 21.8460 0.2713 0.4021
 71 21.8460 0.2713 0.4021
 72 21.8460 0.2713 0.4021
 73 21.8460 0.2713 0.4021
 74 21.8460 0.2713 0.4021
 75 21.8460 0.2713 0.4021
 76 21.8460 0.2713 0.4021
 77 21.8460 0.2713 0.4021
 78 21.8460 0.2713 0.4021
 79 21.8460 0.2713 0.4021
 80 21.8460 0.2713 0.4021
 81 21.8460 0.2713 0.4021
 82 21.8460 0.2713 0.4021
 83 21.8460 0.2713 0.4021
 84 21.8460 0.2713 0.4021
 85 21.8460 0.2713 0.4021
 86 21.8460 0.2713 0.4021
 87 21.8460 0.2713 0.4021
 88 21.8460 0.2713 0.4021
 89 21.8460 0.2713 0.4021
 90 21.8460 0.2713 0.4021
 91 21.8460 0.2713 0.4021
 92 21.8460 0.2713 0.4021
 93 21.8460 0.2713 0.4021
 94 21.8460 0.2713 0.4021
 95 21.8460 0.2713 0.4021
 96 21.8460 0.2713 0.4021
 97 21.8460 0.2713 0.4021
 98 21.8460 0.2713 0.4021
 99 21.8460 0.2713 0.4021
100 21.8460 0.2713 0.4021
