 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT  GLOBAL  DIFFUSE  DIRECT
 7948      DCNN    ESAWRADT    1998       4       3      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       3      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       600       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       700       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       800       1      50     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4       900       1      61     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1000       1      81     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1100       1     100     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1200       1     158     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1300       1     208     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1400       1     131     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1500       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1600       1      78     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1700       1      53     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1800       1      50     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      1900       1      17     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       4      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       600       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       700       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       800       1      44     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5       900       1     117     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1000       1     242     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1100       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1200       1     281     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1300       1     309     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1400       1     275     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1500       1     297     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1600       1     272     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1700       1     167     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1800       1      83     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      1900       1      17     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       5      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       500       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       600       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       700       1      68     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       800       1     115     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6       900       1     240     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1000       1     201     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1100       1     251     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1200       1     576     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1300       1     540     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1400       1     652     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1500       1     401     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1600       1     305     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1700       1     210     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1800       1     115     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      1900       1      32     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      2000       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       6      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       600       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       700       1      46     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       800       1     236     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7       900       1     236     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1000       1     172     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1100       1     222     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1200       1     605     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1300       1     277     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1400       1     188     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1500       1     386     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1600       1     324     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1700       1     338     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1800       1     185     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      1900       1      58     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      2000       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       7      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       600       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       700       1      14     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       800       1      50     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8       900       1      72     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1000       1      31     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1100       1     192     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1200       1     203     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1300       1     267     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1400       1     334     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1500       1     261     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1600       1     122     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1700       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1800       1      56     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      1900       1      11     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       8      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       600       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       700       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       800       1      14     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9       900       1      19     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1000       1      33     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1100       1      92     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1200       1     153     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1300       1     108     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1400       1     245     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1500       1     153     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1600       1     103     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1700       1      42     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1800       1      39     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      1900       1      11     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4       9      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       600       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       700       1      22     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       800       1     108     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10       900       1     164     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1000       1     236     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1100       1     275     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1200       1     347     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1300       1     409     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1400       1     414     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1500       1     431     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1600       1     300     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1700       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1800       1      69     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      1900       1      28     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      10      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       600       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       700       1      61     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       800       1      86     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11       900       1     206     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1000       1     364     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1100       1     381     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1200       1     598     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1300       1     623     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1400       1     592     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1500       1     545     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1600       1     525     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1700       1     239     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1800       1     234     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      1900       1      61     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      2000       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      11      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       600       1      19     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       700       1     210     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       800       1     277     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12       900       1     463     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1000       1     469     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1100       1     686     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1200       1     764     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1300       1     751     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1400       1     739     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1500       1     619     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1600       1     416     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1700       1     383     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1800       1     177     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      1900       1      21     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      2000       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      12      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       600       1       8     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       700       1     113     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       800       1     272     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13       900       1     363     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1000       1     358     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1100       1     241     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1200       1     744     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1300       1     689     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1400       1     488     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1500       1     333     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1600       1     322     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1700       1     297     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1800       1     130     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      1900       1      44     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      2000       1       5     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      2100       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      13      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       600       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       700       1      75     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       800       1     247     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14       900       1     325     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1000       1     512     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1100       1     442     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1200       1     431     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1300       1     350     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1400       1     339     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1500       1     292     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1600       1     303     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1700       1     153     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1800       1     108     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      1900       1      50     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      2000       1       3     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      14      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       500       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       600       1       7     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       700       1      68     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       800       1     262     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15       900       1     440     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1000       1     285     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1100       1     298     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1200       1     204     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1300       1     374     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1400       1     624     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1500       1     654     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1600       1     574     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1700       1     385     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1800       1     232     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      1900       1      76     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      2000       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      15      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       600       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       700       1      53     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       800       1      95     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16       900       1     236     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1000       1     295     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1100       1     359     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1200       1     506     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1300       1     528     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1400       1     648     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1500       1     584     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1600       1     292     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1700       1     398     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1800       1     259     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      1900       1     108     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      2000       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      16      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       500       1       1     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       600       1       9     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       700       1      59     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       800       1     279     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17       900       1     446     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1000       1     588     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1100       1     657     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1200       1     582     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1300       1     510     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1400       1     613     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1500       1     565     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1600       1     307     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1700       1     209     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1800       1     215     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      1900       1      70     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      2000       1       4     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      17      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       500       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       600       1      20     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       700       1     120     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       800       1     281     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18       900       1     456     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1000       1     581     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1100       1     642     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1200       1     592     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1300       1     573     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1400       1     587     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1500       1     295     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1600       1     106     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1700       1     125     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1800       1      95     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      1900       1      31     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      2000       1       6     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      2100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      2200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      18      2300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19         0       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       100       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       200       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       300       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       400       1       0     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       500       1       2     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       600       1      13     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       700       1      33     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       800       1      49     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19       900       1      91     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1000       1     199     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1100       1     130     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1200       1      99     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1300       1      85     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1400       1      60     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1500       1      46     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1600       1      41     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1700       1      30     -999    -999
 7948      DCNN    ESAWRADT    1998       4      19      1800       1      16     -999    -999
