  0 10.6035 0.0100 0.0100
  1 10.7904 0.0153 0.0100
  2 11.0766 0.0234 0.0100
  3 11.5158 0.0359 0.0100
  4 12.1903 0.0551 0.0100
  5 13.2253 0.0850 0.0100
  6 14.7982 0.1310 0.0100
  7 17.0969 0.2002 0.0106
  8 20.2038 0.2972 0.0123
  9 23.7409 0.4121 0.0150
 10 26.6484 0.5106 0.0182
 11 28.1254 0.5629 0.0210
 12 28.5726 0.5804 0.0233
 13 28.6371 0.5847 0.0254
 14 28.5950 0.5855 0.0276
 15 28.5230 0.5853 0.0299
 16 28.4400 0.5850 0.0323
 17 28.3506 0.5845 0.0349
 18 28.2560 0.5839 0.0375
 19 28.1564 0.5833 0.0403
 20 28.0522 0.5827 0.0432
 21 27.9437 0.5820 0.0461
 22 27.8312 0.5812 0.0492
 23 27.7151 0.5804 0.0523
 24 27.5959 0.5796 0.0554
 25 27.4742 0.5787 0.0586
 26 27.3504 0.5777 0.0618
 27 27.2254 0.5767 0.0650
 28 27.0996 0.5757 0.0682
 29 26.9738 0.5746 0.0713
 30 26.8486 0.5735 0.0744
 31 26.7247 0.5724 0.0774
 32 26.6027 0.5713 0.0804
 33 26.4832 0.5702 0.0832
 34 26.3667 0.5691 0.0860
 35 26.2537 0.5680 0.0886
 36 26.1445 0.5669 0.0911
 37 26.0396 0.5658 0.0936
 38 25.9392 0.5648 0.0958
 39 25.8435 0.5638 0.0980
 40 25.7527 0.5628 0.1000
 41 25.6667 0.5619 0.1019
 42 25.5857 0.5610 0.1037
 43 25.5096 0.5602 0.1053
 44 25.4384 0.5594 0.1069
 45 25.3718 0.5586 0.1083
 46 25.3099 0.5579 0.1096
 47 25.2523 0.5572 0.1109
 48 25.1990 0.5566 0.1120
 49 25.1497 0.5560 0.1130
 50 25.1042 0.5555 0.1140
 51 25.0623 0.5550 0.1149
 52 25.0238 0.5545 0.1157
 53 24.9884 0.5541 0.1164
 54 24.9560 0.5537 0.1171
 55 24.9263 0.5533 0.1177
 56 24.8992 0.5530 0.1182
 57 24.8744 0.5527 0.1187
 58 24.8518 0.5524 0.1192
 59 24.8312 0.5522 0.1196
 60 24.8125 0.5519 0.1200
 61 24.7954 0.5517 0.1203
 62 24.7798 0.5515 0.1207
 63 24.7657 0.5514 0.1209
 64 24.7529 0.5512 0.1212
 65 24.7413 0.5511 0.1214
 66 24.7307 0.5509 0.1216
 67 24.7211 0.5508 0.1218
 68 24.7125 0.5507 0.1220
 69 24.7046 0.5506 0.1222
 70 24.6975 0.5505 0.1223
 71 24.6910 0.5504 0.1224
 72 24.6852 0.5504 0.1226
 73 24.6799 0.5503 0.1227
 74 24.6751 0.5502 0.1228
 75 24.6708 0.5502 0.1229
 76 24.6668 0.5501 0.1229
 77 24.6633 0.5501 0.1230
 78 24.6601 0.5500 0.1231
 79 24.6572 0.5500 0.1231
 80 24.6546 0.5500 0.1232
 81 24.6522 0.5499 0.1232
 82 24.6501 0.5499 0.1233
 83 24.6481 0.5499 0.1233
 84 24.6464 0.5499 0.1233
 85 24.6448 0.5499 0.1234
 86 24.6434 0.5498 0.1234
 87 24.6421 0.5498 0.1234
 88 24.6409 0.5498 0.1235
 89 24.6398 0.5498 0.1235
 90 24.6389 0.5498 0.1235
 91 24.6380 0.5498 0.1235
 92 24.6373 0.5498 0.1235
 93 24.6366 0.5498 0.1235
 94 24.6359 0.5497 0.1236
 95 24.6353 0.5497 0.1236
 96 24.6348 0.5497 0.1236
 97 24.6344 0.5497 0.1236
 98 24.6339 0.5497 0.1236
 99 24.6336 0.5497 0.1236
100 24.6332 0.5497 0.1236
