 ID        IDTYPE  MET_DOM     YEAR     MON     DAY  END_HOUR   COUNT    MDIR  MSPEED  GUST_DIR  GUST_SPEED  GUST_TIME
 794801    WIND    ESAWWIND    1998       1       1         0       1     210       9       210          15       2329
 794801    WIND    ESAWWIND    1998       1       1       100       1     210       8       200          14         49
 794801    WIND    ESAWWIND    1998       1       1       200       1     220       9       230          15        119
 794801    WIND    ESAWWIND    1998       1       1       300       1     240       2       230           7        155
 794801    WIND    ESAWWIND    1998       1       1       400       1     240       1       230           3        321
 794801    WIND    ESAWWIND    1998       1       1       500       1     230       6       240          13        350
 794801    WIND    ESAWWIND    1998       1       1       600       1     230       3       200           7        457
 794801    WIND    ESAWWIND    1998       1       1       700       1     200       3       200          10        644
 794801    WIND    ESAWWIND    1998       1       1       800       1     210      11       220          17        711
 794801    WIND    ESAWWIND    1998       1       1       900       1     200      11       190          19        843
 794801    WIND    ESAWWIND    1998       1       1      1000       1     200      15       180          22        949
 794801    WIND    ESAWWIND    1998       1       1      1100       1     190      14       190          23       1049
 794801    WIND    ESAWWIND    1998       1       1      1200       1     200      21       200          32       1126
 794801    WIND    ESAWWIND    1998       1       1      1300       1     200      20       190          31       1228
 794801    WIND    ESAWWIND    1998       1       1      1400       1     200      22       200          37       1316
 794801    WIND    ESAWWIND    1998       1       1      1500       1     190      22       210          42       1408
 794801    WIND    ESAWWIND    1998       1       1      1600       1     180      22       160          38       1535
 794801    WIND    ESAWWIND    1998       1       1      1700       1     190      20       180          35       1554
 794801    WIND    ESAWWIND    1998       1       1      1800       1     200      23       210          39       1711
 794801    WIND    ESAWWIND    1998       1       1      1900       1     230      20       230          37       1835
 794801    WIND    ESAWWIND    1998       1       1      2000       1     230      22       240          35       1948
 794801    WIND    ESAWWIND    1998       1       1      2100       1     240      21       250          33       2009
 794801    WIND    ESAWWIND    1998       1       1      2200       1     240      20       240          30       2056
 794801    WIND    ESAWWIND    1998       1       1      2300       1     240      21       250          35       2212
 794801    WIND    ESAWWIND    1998       1       2         0       1     230      20       230          34       2256
 794801    WIND    ESAWWIND    1998       1       2       100       1     230      18       240          27          6
 794801    WIND    ESAWWIND    1998       1       2       200       1     230      18       230          29        141
 794801    WIND    ESAWWIND    1998       1       2       300       1     230      18       230          28        153
 794801    WIND    ESAWWIND    1998       1       2       400       1     220      11       230          20        253
 794801    WIND    ESAWWIND    1998       1       2       500       1     220       7       240          14        357
 794801    WIND    ESAWWIND    1998       1       2       600       1     140       3       130           9        520
 794801    WIND    ESAWWIND    1998       1       2       700       1      60       3        20           8        622
 794801    WIND    ESAWWIND    1998       1       2       800       1      20       4        40           9        700
 794801    WIND    ESAWWIND    1998       1       2       900       1     280       3       280           7        840
 794801    WIND    ESAWWIND    1998       1       2      1000       1     270       6       260          13        907
 794801    WIND    ESAWWIND    1998       1       2      1100       1     280       7       290          15       1036
 794801    WIND    ESAWWIND    1998       1       2      1200       1     280      12       270          23       1127
 794801    WIND    ESAWWIND    1998       1       2      1300       1     270      15       270          29       1216
 794801    WIND    ESAWWIND    1998       1       2      1400       1     260      18       260          31       1336
 794801    WIND    ESAWWIND    1998       1       2      1500       1     250      20       250          33       1445
 794801    WIND    ESAWWIND    1998       1       2      1600       1     250      19       260          33       1459
 794801    WIND    ESAWWIND    1998       1       2      1700       1     250      20       250          33       1625
 794801    WIND    ESAWWIND    1998       1       2      1800       1     250      16       260          26       1700
 794801    WIND    ESAWWIND    1998       1       2      1900       1     250      15       250          27       1804
 794801    WIND    ESAWWIND    1998       1       2      2000       1     240      14       240          22       1944
 794801    WIND    ESAWWIND    1998       1       2      2100       1     240      18       240          26       2009
 794801    WIND    ESAWWIND    1998       1       2      2200       1     240      17       240          27       2128
 794801    WIND    ESAWWIND    1998       1       2      2300       1     220      15       220          23       2216
 794801    WIND    ESAWWIND    1998       1       3         0       1     220      13       220          26       2314
 794801    WIND    ESAWWIND    1998       1       3       100       1     210      19       200          32         32
 794801    WIND    ESAWWIND    1998       1       3       200       1     210      22       230          34        110
 794801    WIND    ESAWWIND    1998       1       3       300       1     200      18       200          29        213
 794801    WIND    ESAWWIND    1998       1       3       400       1     210      17       200          32        316
 794801    WIND    ESAWWIND    1998       1       3       500       1     230      19       230          35        447
 794801    WIND    ESAWWIND    1998       1       3       600       1     240      23       250          38        538
 794801    WIND    ESAWWIND    1998       1       3       700       1     230      22       220          38        631
 794801    WIND    ESAWWIND    1998       1       3       800       1     230      24       220          37        732
 794801    WIND    ESAWWIND    1998       1       3       900       1     240      23       250          37        813
 794801    WIND    ESAWWIND    1998       1       3      1000       1     240      24       250          51        948
 794801    WIND    ESAWWIND    1998       1       3      1100       1     260      30       260          47       1033
 794801    WIND    ESAWWIND    1998       1       3      1200       1     250      29       260          47       1124
 794801    WIND    ESAWWIND    1998       1       3      1300       1     250      24       250          41       1243
 794801    WIND    ESAWWIND    1998       1       3      1400       1     250      30       250          56       1257
 794801    WIND    ESAWWIND    1998       1       3      1500       1     250      28       270          50       1355
 794801    WIND    ESAWWIND    1998       1       3      1600       1     250      32       260          60       1506
 794801    WIND    ESAWWIND    1998       1       3      1700       1     260      34       260          52       1617
 794801    WIND    ESAWWIND    1998       1       3      1800       1     260      33       270          52       1724
 794801    WIND    ESAWWIND    1998       1       3      1900       1     260      28       270          45       1754
 794801    WIND    ESAWWIND    1998       1       3      2000       1     260      28       260          46       1910
 794801    WIND    ESAWWIND    1998       1       3      2100       1     250      23       250          38       2049
 794801    WIND    ESAWWIND    1998       1       3      2200       1     250      23       250          39       2112
 794801    WIND    ESAWWIND    1998       1       3      2300       1     240      20       240          33       2156
 794801    WIND    ESAWWIND    1998       1       4         0       1     240      24       240          38       2320
 794801    WIND    ESAWWIND    1998       1       4       100       1     250      22       250          33         10
 794801    WIND    ESAWWIND    1998       1       4       200       1     240      23       250          38        144
 794801    WIND    ESAWWIND    1998       1       4       300       1     250      22       250          36        158
 794801    WIND    ESAWWIND    1998       1       4       400       1     240      16       240          32        259
 794801    WIND    ESAWWIND    1998       1       4       500       1     230      15       240          23        403
 794801    WIND    ESAWWIND    1998       1       4       600       1     220      13       210          20        524
 794801    WIND    ESAWWIND    1998       1       4       700       1     210      11       200          19        601
 794801    WIND    ESAWWIND    1998       1       4       800       1     160       9       180          19        701
 794801    WIND    ESAWWIND    1998       1       4       900       1     170      14       180          40        837
 794801    WIND    ESAWWIND    1998       1       4      1000       1     170       8       140          23        901
 794801    WIND    ESAWWIND    1998       1       4      1100       1     180      20       200          43       1049
 794801    WIND    ESAWWIND    1998       1       4      1200       1     180      21       200          41       1050
 794801    WIND    ESAWWIND    1998       1       4      1300       1     180      16       190          27       1217
 794801    WIND    ESAWWIND    1998       1       4      1400       1     200      13       200          23       1252
 794801    WIND    ESAWWIND    1998       1       4      1500       1     230      15       250          34       1449
 794801    WIND    ESAWWIND    1998       1       4      1600       1     250      26       250          46       1535
 794801    WIND    ESAWWIND    1998       1       4      1800       1     270      35       270          56       1654
 794801    WIND    ESAWWIND    1998       1       4      1900       1     270      25       270          43       1759
 794801    WIND    ESAWWIND    1998       1       4      2000       1     270      26       270          42       1921
 794801    WIND    ESAWWIND    1998       1       4      2100       1     260      29       270          42       1957
 794801    WIND    ESAWWIND    1998       1       4      2200       1     260      28       270          44       2110
 794801    WIND    ESAWWIND    1998       1       4      2300       1     260      24       250          36       2202
 794801    WIND    ESAWWIND    1998       1       5         0       1     260      23       260          37       2312
 794801    WIND    ESAWWIND    1998       1       5       100       1     260      20       270          31          1
 794801    WIND    ESAWWIND    1998       1       5       300       1     250      19       260          33        201
 794801    WIND    ESAWWIND    1998       1       5       400       1     240      14       250          21        254
 794801    WIND    ESAWWIND    1998       1       5       500       1     240      13       260          19        352
 794801    WIND    ESAWWIND    1998       1       5       600       1     210       9       210          22        543
 794801    WIND    ESAWWIND    1998       1       5       700       1     260       4       210          15        550
 794801    WIND    ESAWWIND    1998       1       5       800       1       0       0         0           0        650
 794801    WIND    ESAWWIND    1998       1       5       900       1      90       4       120           7        758
 794801    WIND    ESAWWIND    1998       1       5      1000       1      70       7        50          15        931
 794801    WIND    ESAWWIND    1998       1       5      1100       1      70       8        80          12        959
 794801    WIND    ESAWWIND    1998       1       5      1200       1      70       7        60          14       1113
 794801    WIND    ESAWWIND    1998       1       5      1300       1      90       2       110           7       1155
 794801    WIND    ESAWWIND    1998       1       5      1400       1      20       4        10           7       1345
 794801    WIND    ESAWWIND    1998       1       5      1500       1      10       5       360           8       1448
 794801    WIND    ESAWWIND    1998       1       5      1600       1      20       6        10          14       1512
 794801    WIND    ESAWWIND    1998       1       5      1700       1     360       5        20          13       1618
 794801    WIND    ESAWWIND    1998       1       5      1800       1     340       5       360          12       1650
 794801    WIND    ESAWWIND    1998       1       5      1900       1     270       8       270          14       1821
 794801    WIND    ESAWWIND    1998       1       5      2000       1     270       7       260          17       1947
 794801    WIND    ESAWWIND    1998       1       5      2100       1     270      13       260          22       2025
 794801    WIND    ESAWWIND    1998       1       5      2200       1     270      16       270          24       2108
 794801    WIND    ESAWWIND    1998       1       5      2300       1     260      15       260          23       2242
 794801    WIND    ESAWWIND    1998       1       6         0       1     260      14       270          21       2251
 794801    WIND    ESAWWIND    1998       1       6       100       1     260      12       270          15          5
 794801    WIND    ESAWWIND    1998       1       6       200       1     270      11       280          17        116
 794801    WIND    ESAWWIND    1998       1       6       300       1     270       5       270          14        155
 794801    WIND    ESAWWIND    1998       1       6       400       1     250       3       190           8        254
 794801    WIND    ESAWWIND    1998       1       6       500       1     260       6       280          10        417
 794801    WIND    ESAWWIND    1998       1       6       600       1     260       4       260           9        503
 794801    WIND    ESAWWIND    1998       1       6       700       1     150       1       150           5        627
 794801    WIND    ESAWWIND    1998       1       6       800       1     210       6       210          10        732
 794801    WIND    ESAWWIND    1998       1       6       900       1     200       6       180          10        831
 794801    WIND    ESAWWIND    1998       1       6      1000       1     110       4       130           9        949
 794801    WIND    ESAWWIND    1998       1       6      1100       1     110       5       100           9        954
 794801    WIND    ESAWWIND    1998       1       6      1200       1     140       6       140          11       1117
 794801    WIND    ESAWWIND    1998       1       6      1300       1     160       6       160          13       1152
 794801    WIND    ESAWWIND    1998       1       6      1400       1     170       4       180          14       1347
 794801    WIND    ESAWWIND    1998       1       6      1500       1     190       6       170          12       1351
 794801    WIND    ESAWWIND    1998       1       6      1600       1     210       8       210          14       1547
 794801    WIND    ESAWWIND    1998       1       6      1700       1     210      14       210          22       1630
 794801    WIND    ESAWWIND    1998       1       6      1800       1     230      13       210          21       1741
 794801    WIND    ESAWWIND    1998       1       6      1900       1     220      14       210          24       1831
 794801    WIND    ESAWWIND    1998       1       6      2000       1     230      13       220          21       1857
 794801    WIND    ESAWWIND    1998       1       6      2200       1     220      15       210          26       2114
 794801    WIND    ESAWWIND    1998       1       6      2300       1     210      11       220          19       2249
 794801    WIND    ESAWWIND    1998       1       7         0       1     210      17       220          29       2307
 794801    WIND    ESAWWIND    1998       1       7       100       1     220      15       240          38          3
 794801    WIND    ESAWWIND    1998       1       7       200       1     220      10       210          16         59
 794801    WIND    ESAWWIND    1998       1       7       300       1     220      13       230          29        246
 794801    WIND    ESAWWIND    1998       1       7       400       1     220      13       220          27        254
 794801    WIND    ESAWWIND    1998       1       7       500       1     210       9       230          15        413
 794801    WIND    ESAWWIND    1998       1       7       600       1     210      11       210          26        548
 794801    WIND    ESAWWIND    1998       1       7       700       1     220      16       210          28        550
 794801    WIND    ESAWWIND    1998       1       7       800       1     220      16       240          26        732
 794801    WIND    ESAWWIND    1998       1       7       900       1     220      13       230          25        754
 794801    WIND    ESAWWIND    1998       1       7      1000       1     240      20       240          34        947
 794801    WIND    ESAWWIND    1998       1       7      1100       1     230      20       240          30       1004
 794801    WIND    ESAWWIND    1998       1       7      1200       1     230      20       240          31       1135
 794801    WIND    ESAWWIND    1998       1       7      1300       1     230      21       230          34       1226
 794801    WIND    ESAWWIND    1998       1       7      1400       1     230      17       240          30       1255
 794801    WIND    ESAWWIND    1998       1       7      1500       1     220      15       210          23       1440
 794801    WIND    ESAWWIND    1998       1       7      1600       1     220      17       230          28       1455
 794801    WIND    ESAWWIND    1998       1       7      1700       1     220      19       220          34       1642
 794801    WIND    ESAWWIND    1998       1       7      1800       1     230      12       250          19       1656
 794801    WIND    ESAWWIND    1998       1       7      1900       1     220      14       230          29       1845
 794801    WIND    ESAWWIND    1998       1       7      2000       1     230      14       210          30       1857
 794801    WIND    ESAWWIND    1998       1       7      2100       1     210      11       220          18       2041
 794801    WIND    ESAWWIND    1998       1       7      2200       1     220      11       210          19       2113
 794801    WIND    ESAWWIND    1998       1       7      2300       1     220      18       210          31       2215
 794801    WIND    ESAWWIND    1998       1       8         0       1     230      17       220          31       2323
 794801    WIND    ESAWWIND    1998       1       8       100       1     230      18       230          29         26
 794801    WIND    ESAWWIND    1998       1       8       200       1     240      19       240          31        104
 794801    WIND    ESAWWIND    1998       1       8       300       1     230      17       220          29        151
 794801    WIND    ESAWWIND    1998       1       8       400       1     220      13       220          20        329
 794801    WIND    ESAWWIND    1998       1       8       500       1     220       9       220          17        353
 794801    WIND    ESAWWIND    1998       1       8       600       1     190       7       200          12        540
 794801    WIND    ESAWWIND    1998       1       8       700       1     200      10       180          16        629
 794801    WIND    ESAWWIND    1998       1       8       800       1     210      15       210          35        732
 794801    WIND    ESAWWIND    1998       1       8       900       1     220      27       230          46        807
 794801    WIND    ESAWWIND    1998       1       8      1000       1     220      31       240          51        927
 794801    WIND    ESAWWIND    1998       1       8      1100       1     230      29       220          59       1024
 794801    WIND    ESAWWIND    1998       1       8      1200       1     240      30       220          50       1107
 794801    WIND    ESAWWIND    1998       1       8      1300       1     240      31       220          50       1217
 794801    WIND    ESAWWIND    1998       1       8      1400       1     230      28       220          46       1250
 794801    WIND    ESAWWIND    1998       1       8      1500       1     230      32       230          50       1447
 794801    WIND    ESAWWIND    1998       1       8      1600       1     220      31       220          46       1535
 794801    WIND    ESAWWIND    1998       1       8      1700       1     220      27       230          48       1552
 794801    WIND    ESAWWIND    1998       1       8      1800       1     230      27       210          45       1701
 794801    WIND    ESAWWIND    1998       1       8      1900       1     230      29       220          47       1816
 794801    WIND    ESAWWIND    1998       1       8      2000       1     230      29       230          46       1853
 794801    WIND    ESAWWIND    1998       1       8      2100       1     230      31       230          45       2008
 794801    WIND    ESAWWIND    1998       1       8      2200       1     230      33       230          48       2145
 794801    WIND    ESAWWIND    1998       1       8      2300       1     230      32       230          52       2219
 794801    WIND    ESAWWIND    1998       1       9         0       1     230      25       210          40       2251
 794801    WIND    ESAWWIND    1998       1       9       100       1     230      28       210          45          0
 794801    WIND    ESAWWIND    1998       1       9       200       1     230      24       230          41        136
 794801    WIND    ESAWWIND    1998       1       9       300       1     220      26       230          46        206
 794801    WIND    ESAWWIND    1998       1       9       400       1     220      23       220          39        306
 794801    WIND    ESAWWIND    1998       1       9       500       1     220      24       220          36        353
 794801    WIND    ESAWWIND    1998       1       9       600       1     220      20       210          34        455
 794801    WIND    ESAWWIND    1998       1       9       700       1     220      22       210          36        618
 794801    WIND    ESAWWIND    1998       1       9       800       1     220      22       220          38        706
 794801    WIND    ESAWWIND    1998       1       9       900       1     220      23       220          38        822
 794801    WIND    ESAWWIND    1998       1       9      1000       1     220      23       230          35        905
 794801    WIND    ESAWWIND    1998       1       9      1100       1     220      19       220          29       1012
 794801    WIND    ESAWWIND    1998       1       9      1200       1     210      16       210          27       1143
 794801    WIND    ESAWWIND    1998       1       9      1300       1     220      21       230          35       1208
 794801    WIND    ESAWWIND    1998       1       9      1400       1     210      21       200          31       1301
 794801    WIND    ESAWWIND    1998       1       9      1500       1     210      20       240          31       1351
 794801    WIND    ESAWWIND    1998       1       9      1600       1     210      21       210          31       1523
 794801    WIND    ESAWWIND    1998       1       9      1700       1     210      17       220          26       1645
 794801    WIND    ESAWWIND    1998       1       9      1800       1     210      15       200          24       1651
 794801    WIND    ESAWWIND    1998       1       9      1900       1     210      15       200          21       1816
 794801    WIND    ESAWWIND    1998       1       9      2000       1     210      12       210          16       1857
 794801    WIND    ESAWWIND    1998       1       9      2100       1     210      16       200          25       2039
 794801    WIND    ESAWWIND    1998       1       9      2200       1     220      18       210          25       2140
 794801    WIND    ESAWWIND    1998       1       9      2300       1     210      18       220          27       2215
 794801    WIND    ESAWWIND    1998       1      10         0       1     220      16       220          25       2330
 794801    WIND    ESAWWIND    1998       1      10       100       1     220      17       210          25          4
 794801    WIND    ESAWWIND    1998       1      10       200       1     220      18       220          25        142
 794801    WIND    ESAWWIND    1998       1      10       300       1     220      16       220          23        220
 794801    WIND    ESAWWIND    1998       1      10       400       1     220      15       230          23        342
 794801    WIND    ESAWWIND    1998       1      10       500       1     210      17       210          23        447
 794801    WIND    ESAWWIND    1998       1      10       600       1     220      17       210          24        536
 794801    WIND    ESAWWIND    1998       1      10       700       1     220      18       230          24        556
 794801    WIND    ESAWWIND    1998       1      10       800       1     220      16       230          26        717
 794801    WIND    ESAWWIND    1998       1      10       900       1     210       6       220          18        753
 794801    WIND    ESAWWIND    1998       1      10      1000       1     210       9       220          14        936
 794801    WIND    ESAWWIND    1998       1      10      1100       1     210       9       210          13        956
 794801    WIND    ESAWWIND    1998       1      10      1200       1     200       7       200          10       1053
 794801    WIND    ESAWWIND    1998       1      10      1300       1     190       6       190          11       1212
 794801    WIND    ESAWWIND    1998       1      10      1400       1     200       9       220          15       1338
 794801    WIND    ESAWWIND    1998       1      10      1500       1     200       7       210          13       1407
 794801    WIND    ESAWWIND    1998       1      10      1600       1     180       6       210           9       1530
 794801    WIND    ESAWWIND    1998       1      10      1700       1     200       8       210          16       1641
 794801    WIND    ESAWWIND    1998       1      10      1800       1     210       8       210          13       1650
 794801    WIND    ESAWWIND    1998       1      10      1900       1     200       4       190           8       1753
 794801    WIND    ESAWWIND    1998       1      10      2000       1     190       2       230           5       1909
 794801    WIND    ESAWWIND    1998       1      10      2100       1     210       5       180          10       2027
 794801    WIND    ESAWWIND    1998       1      10      2200       1     170       6       170          10       2149
 794801    WIND    ESAWWIND    1998       1      10      2300       1     170       7       160          12       2218
 794801    WIND    ESAWWIND    1998       1      11         0       1     120       4       120           7       2333
 794801    WIND    ESAWWIND    1998       1      11       100       1     100       2       160           6       2352
 794801    WIND    ESAWWIND    1998       1      11       200       1     110       1       120           7        124
 794801    WIND    ESAWWIND    1998       1      11       300       1     350       2       350           6        222
 794801    WIND    ESAWWIND    1998       1      11       400       1     130       2       150           7        337
 794801    WIND    ESAWWIND    1998       1      11       500       1     100       1       140           6        408
 794801    WIND    ESAWWIND    1998       1      11       600       1     100       1       120           5        518
 794801    WIND    ESAWWIND    1998       1      11       700       1     120       3       160           7        605
 794801    WIND    ESAWWIND    1998       1      11       800       1     100       2       340           5        739
 794801    WIND    ESAWWIND    1998       1      11       900       1      70       2       110           6        757
 794801    WIND    ESAWWIND    1998       1      11      1000       1     200       1        60           3        911
 794801    WIND    ESAWWIND    1998       1      11      1100       1     180       5       190          12       1000
 794801    WIND    ESAWWIND    1998       1      11      1200       1     210       2       200           7       1133
 794801    WIND    ESAWWIND    1998       1      11      1300       1     190       6       170          19       1246
 794801    WIND    ESAWWIND    1998       1      11      1400       1     190      15       170          24       1312
 794801    WIND    ESAWWIND    1998       1      11      1500       1     190      14       200          20       1442
 794801    WIND    ESAWWIND    1998       1      11      1600       1     190      13       190          19       1452
 794801    WIND    ESAWWIND    1998       1      11      1700       1     180      13       180          24       1621
 794801    WIND    ESAWWIND    1998       1      11      1800       1     180      10       170          16       1653
 794801    WIND    ESAWWIND    1998       1      11      1900       1     180      11       170          17       1751
 794801    WIND    ESAWWIND    1998       1      11      2000       1     230      13       240          29       1920
 794801    WIND    ESAWWIND    1998       1      11      2100       1     240      11       260          18       2044
 794801    WIND    ESAWWIND    1998       1      11      2200       1     240      11       250          18       2055
 794801    WIND    ESAWWIND    1998       1      11      2300       1     230      10       230          13       2202
 794801    WIND    ESAWWIND    1998       1      12         0       1     230       7       240          11       2253
 794801    WIND    ESAWWIND    1998       1      12       100       1     250       4       240           6       2354
 794801    WIND    ESAWWIND    1998       1      12       200       1     220       3       230           7        111
 794801    WIND    ESAWWIND    1998       1      12       300       1       0       0         0           0        150
 794801    WIND    ESAWWIND    1998       1      12       400       1     200       7       200          12        339
 794801    WIND    ESAWWIND    1998       1      12       500       1     200       6       200          12        356
 794801    WIND    ESAWWIND    1998       1      12       600       1     200       8       200          13        527
 794801    WIND    ESAWWIND    1998       1      12       700       1     160       7       160          12        550
 794801    WIND    ESAWWIND    1998       1      12       800       1     150       6       140          16        744
 794801    WIND    ESAWWIND    1998       1      12       900       1     130       6       140          14        842
 794801    WIND    ESAWWIND    1998       1      12      1000       1     180       7       180          14        851
 794801    WIND    ESAWWIND    1998       1      12      1100       1     180       7       200          18       1049
 794801    WIND    ESAWWIND    1998       1      12      1300       1     190      10       180          16       1224
 794801    WIND    ESAWWIND    1998       1      12      1400       1     180       7       200          12       1302
 794801    WIND    ESAWWIND    1998       1      12      1500       1     190       7       200          11       1421
 794801    WIND    ESAWWIND    1998       1      12      1600       1     200       9       210          13       1505
 794801    WIND    ESAWWIND    1998       1      12      1700       1     200       6       200          10       1551
 794801    WIND    ESAWWIND    1998       1      12      1800       1     210       6       200           8       1657
 794801    WIND    ESAWWIND    1998       1      12      1900       1     200       5       220           9       1759
 794801    WIND    ESAWWIND    1998       1      12      2000       1     200       6       200           9       1907
 794801    WIND    ESAWWIND    1998       1      12      2100       1     200       2       190           7       2034
 794801    WIND    ESAWWIND    1998       1      12      2200       1     120       1       120           5       2143
 794801    WIND    ESAWWIND    1998       1      12      2300       1     160       4       160           8       2229
 794801    WIND    ESAWWIND    1998       1      13         0       1     170       2       160           6       2250
 794801    WIND    ESAWWIND    1998       1      13       100       1     150       3       140           9         24
 794801    WIND    ESAWWIND    1998       1      13       200       1     120       2       140           5        127
 794801    WIND    ESAWWIND    1998       1      13       300       1     100       4        80           9        234
 794801    WIND    ESAWWIND    1998       1      13       400       1     100       5       100           9        302
 794801    WIND    ESAWWIND    1998       1      13       500       1     120       5       110           9        404
 794801    WIND    ESAWWIND    1998       1      13       600       1     120       6       120          11        531
 794801    WIND    ESAWWIND    1998       1      13       700       1     110       6       120          11        551
 794801    WIND    ESAWWIND    1998       1      13       800       1     120       7        90          12        739
 794801    WIND    ESAWWIND    1998       1      13       900       1     100       6        90          14        816
 794801    WIND    ESAWWIND    1998       1      13      1000       1     120       6       100          11        850
 794801    WIND    ESAWWIND    1998       1      13      1100       1     100       7       110          13       1037
 794801    WIND    ESAWWIND    1998       1      13      1300       1     110       7       100          13       1226
 794801    WIND    ESAWWIND    1998       1      13      1400       1     100       7        90          12       1322
 794801    WIND    ESAWWIND    1998       1      13      1500       1     100       6       110          11       1352
 794801    WIND    ESAWWIND    1998       1      13      1700       1     110       3       120           7       1550
 794801    WIND    ESAWWIND    1998       1      13      1800       1      80       4       110           6       1654
 794801    WIND    ESAWWIND    1998       1      13      1900       1      70       5        80           9       1845
 794801    WIND    ESAWWIND    1998       1      13      2000       1     340       3        50          13       1856
 794801    WIND    ESAWWIND    1998       1      13      2100       1     330       2       340           7       2012
 794801    WIND    ESAWWIND    1998       1      13      2200       1     290       4       350          10       2143
 794801    WIND    ESAWWIND    1998       1      13      2300       1     360       4       330          11       2237
 794801    WIND    ESAWWIND    1998       1      14         0       1      10       4       350           9       2257
 794801    WIND    ESAWWIND    1998       1      14       100       1     340       6       320          14         27
 794801    WIND    ESAWWIND    1998       1      14       200       1     330       6       320          17         58
 794801    WIND    ESAWWIND    1998       1      14       300       1     320       7        20          20        245
 794801    WIND    ESAWWIND    1998       1      14       400       1     270       7       310          19        310
 794801    WIND    ESAWWIND    1998       1      14       500       1     290      10       270          22        430
 794801    WIND    ESAWWIND    1998       1      14       600       1     280       8       270          19        515
 794801    WIND    ESAWWIND    1998       1      14       700       1     280       9       290          19        643
 794801    WIND    ESAWWIND    1998       1      14       800       1     280      13       280          25        712
 794801    WIND    ESAWWIND    1998       1      14       900       1     270      14       280          24        839
 794801    WIND    ESAWWIND    1998       1      14      1000       1     270      15       270          24        942
 794801    WIND    ESAWWIND    1998       1      14      1100       1     270      15       270          26       1010
 794801    WIND    ESAWWIND    1998       1      14      1200       1     270      17       280          26       1127
 794801    WIND    ESAWWIND    1998       1      14      1300       1     260      15       270          24       1238
 794801    WIND    ESAWWIND    1998       1      14      1400       1     260      16       250          23       1324
 794801    WIND    ESAWWIND    1998       1      14      1500       1     260      16       250          24       1433
 794801    WIND    ESAWWIND    1998       1      14      1600       1     260      13       260          20       1453
 794801    WIND    ESAWWIND    1998       1      14      1700       1     250      11       250          17       1614
 794801    WIND    ESAWWIND    1998       1      14      1800       1     240      10       240          16       1652
 794801    WIND    ESAWWIND    1998       1      14      1900       1     220       8       210          11       1839
 794801    WIND    ESAWWIND    1998       1      14      2000       1     210       7       220          10       1938
 794801    WIND    ESAWWIND    1998       1      14      2100       1     220       9       210          16       2025
 794801    WIND    ESAWWIND    1998       1      14      2200       1     210       8       220          12       2055
 794801    WIND    ESAWWIND    1998       1      14      2300       1     200      10       190          14       2207
 794801    WIND    ESAWWIND    1998       1      15         0       1     170       8       190          14       2256
 794801    WIND    ESAWWIND    1998       1      15       100       1     180       8       180          13         47
 794801    WIND    ESAWWIND    1998       1      15       200       1     190       9       180          17        105
 794801    WIND    ESAWWIND    1998       1      15       300       1     190      10       210          16        231
 794801    WIND    ESAWWIND    1998       1      15       400       1     220      15       210          29        337
 794801    WIND    ESAWWIND    1998       1      15       500       1     230      23       230          34        433
 794801    WIND    ESAWWIND    1998       1      15       600       1     240      25       240          45        509
 794801    WIND    ESAWWIND    1998       1      15       700       1     250      25       260          38        600
 794801    WIND    ESAWWIND    1998       1      15       800       1     250      21       250          32        718
 794801    WIND    ESAWWIND    1998       1      15       900       1     250      17       250          25        838
 794801    WIND    ESAWWIND    1998       1      15      1000       1     240      14       240          20        900
 794801    WIND    ESAWWIND    1998       1      15      1100       1     240      15       250          23       1017
 794801    WIND    ESAWWIND    1998       1      15      1200       1     220      16       210          26       1123
 794801    WIND    ESAWWIND    1998       1      15      1300       1     230      16       230          24       1220
 794801    WIND    ESAWWIND    1998       1      15      1400       1     230      18       240          29       1340
 794801    WIND    ESAWWIND    1998       1      15      1500       1     230      18       240          29       1426
 794801    WIND    ESAWWIND    1998       1      15      1600       1     230      17       230          27       1523
 794801    WIND    ESAWWIND    1998       1      15      1700       1     230      16       230          32       1631
 794801    WIND    ESAWWIND    1998       1      15      1800       1     230      18       240          28       1701
 794801    WIND    ESAWWIND    1998       1      15      1900       1     230      18       240          30       1816
 794801    WIND    ESAWWIND    1998       1      15      2000       1     230      19       240          27       1911
 794801    WIND    ESAWWIND    1998       1      15      2100       1     230      21       240          34       2037
 794801    WIND    ESAWWIND    1998       1      15      2200       1     230      20       240          32       2141
 794801    WIND    ESAWWIND    1998       1      15      2300       1     230      19       230          30       2216
 794801    WIND    ESAWWIND    1998       1      16         0       1     240      16       240          28       2320
 794801    WIND    ESAWWIND    1998       1      16       100       1     240      19       240          32          5
 794801    WIND    ESAWWIND    1998       1      16       200       1     240      18       250          28        111
 794801    WIND    ESAWWIND    1998       1      16       300       1     250      19       240          33        246
 794801    WIND    ESAWWIND    1998       1      16       400       1     250      16       250          26        251
 794801    WIND    ESAWWIND    1998       1      16       500       1     260      14       260          23        359
 794801    WIND    ESAWWIND    1998       1      16       600       1     270      11       260          19        505
 794801    WIND    ESAWWIND    1998       1      16       700       1     280       6       290          18        550
 794801    WIND    ESAWWIND    1998       1      16       800       1     300       6       300          16        729
 794801    WIND    ESAWWIND    1998       1      16       900       1     290       6       290          13        815
 794801    WIND    ESAWWIND    1998       1      16      1000       1     280       7       280          18        903
