0 10.0
1 10.725081812542165
2 11.502737988572274
3 12.336780599567431
4 13.23129812337437
5 14.190675485932573
6 15.219615556186339
7 16.323162199553792
8 17.506725002961012
9 18.776105792643435
10 20.137527074704767
11 21.597662537849153
12 23.16366976781092
13 24.843225333848167
14 26.644562419294175
15 28.576511180631638
16 30.648542032930024
17 32.87081207383119
18 35.25421487365383
19 37.81043387568781
20 40.551999668446754
21 43.49235141062742
22 46.645902709881256
23 50.02811227833588
24 53.65555971121975
25 57.546026760057316
26 61.71858449883555
27 66.19368681043079
28 70.99327065156633
29 76.14086358779977
30 81.6616991256765
31 87.58284040740838
32 93.93331287442784
33 100.74424655013587
34 108.04902863931262
35 115.88346719223392
36 124.2859666357755
37 133.29771603195778
38 142.96289098677602
39 153.328870199072
40 164.44646771097055
41 176.3701819983732
42 189.15846312255047
43 202.87399925240936
44 217.58402396197081
45 233.3606458094272
46 250.28120181337815
47 268.4286365589858
48 287.8919087924269
49 308.76642749677046
50 331.15451958692324
